text,sentiment
usairways yes ground crew finally showed up so plane could depart very late flight,0.0
usairways first the pilot was late flight now its maintenance this is exactly what happened two weeks ago unacceptable,0.0
"thx stand by ""united rajuchinthala i know its frustrating and i do appreciate your patience while we try to get you on your way jh""",1.0
southwestair same here would appreciate a follow so i can dm my info to figure out what i am supposed to do,0.0
"americanair and it gets betterother passengers rebooked direct on other airlines whereisthelove 
whybeaaff",0.0
united aw thanks for the kind words totally makes these extra 6 hours sitting in an airport soooo much better,2.0
usairways being put back on hold for what has now been an hour is completely unacceptable,0.0
united can i get some help changing a ticket  40 minutes on hold and counting,0.0
united poor old united never seem to get the response right ,0.0
americanair not okay since you couldnt put me on an earlier flight i had to buy my own ticket on another airline,0.0
jetblue walked from the gate to the just ask desk by gate 1 httptcop6ucbvlv5e,0.0
"sigh ""jetblue our fleets on fleek httptcow5nl0ay9bl""",1.0
"jetblue am i the only one who had to look that up i must be getting old
 damn",0.0
virginamerica you got cheese plate flights too,1.0
jetblue well being on time is not going to happen now safety does come 1at looks like ill have 2 look 4 another flight now 1sttimeflyer,0.0
usairways lol thanks to you we had to switch to american httptcosl6bdrxfn8,0.0
americanair flight aa1119 cx to aa157 killing my layover still wanting breakfast im hungry get me to dfw,0.0
usairways enormous lines at customer service and two agents what kind of service is that  httptcoffanixjhwh,0.0
united also didnt ice the frozen metal walkway wasted 40 minutes because no one knew how to do simple jobs,0.0
usairways thanks ,2.0
americanair needs to get their shit together 2 counter people amp a massive line people need to catch their flights httptco4mqfmxebxt,0.0
southwestair thanks very excited to see it d,2.0
americanair booked aa3370 departing jfk 22515 it was booked via ba and i want to change my ff to aa can you do that for me via twitter,1.0
southwestair been on hold for over an hournot cool you guys,0.0
united okc ticket agent roger mclarrensp less than helpful with our intl group travel problems cant find a supervisor for help,0.0
jetblue can you give me an update on flight 1684 mcogtjfk theyre saying mechanical issues but will not disclose what they are,0.0
united 7 for wifi just so i can tell my family im gonna be late flight cause i had to sit in a grounded plane for the past two hours,0.0
usairways seriously this is ridiculous i shouldnt have to wait a hour for my luggage after i land wtf,0.0
usairways i just learned that although there is travel policy and they waive the change feeyou will still be charged a 25 reservation fee,0.0
usairways did a pre schooler develop your app the thing crashes every single time,0.0
americanair kaps12 this is an international airline that experienced record profits last quarter but they cant staff a call center,0.0
usairways but question   if the downgrade include losing first class do you get money back  httptcolft7qd23sy,1.0
jetblue exciting times ahead ,2.0
jetblue awesome thanks thanks for the quick response you guys rock ,2.0
usairways how do you manage to place a family of 5 into a plain with none of them sitting next to each other one of them being a 3yr old,0.0
jetblue americanair ah ha i misread the end date as being 2014 not 2015 thanks for clarifying ,2.0
usairways  thanks now i just need to locate where my luggage is,0.0
southwestair jackpot  legroom httptcozo2iceg4li,2.0
usairways americanair seriously with all the service issues you are having right now this is what you decide to tweet unbelievable,0.0
southwestair is anyone answering phones to rebook cancelled flightled flights,0.0
jetblue never had an airline refuse to help sit parents with tiny kids but this guy is willing to do it jetblue httptcomzzfgqfhu2,0.0
americanair 600 late flightr 2 complete itinerary changes and lost work and time but yeah i got it rebooked,0.0
jetblue thank you for the jetblue credit nice save ,2.0
usairways thanks for helping with reflight booking problems cancelled flightedflight yvonne anthony  you will help us get to tel aviv on time  happyfriday,2.0
usairways i cant wait to never fly with you again always delayed always lose my bag rudest people on the planet southwest is the best,0.0
united the extra care airline unitedairlines they dont care trust me there customerservice is non existent they dont have 1,0.0
united nope walked up amp down the orf terminal amp not a united agent to be found showed up  last minute to board us many panicked people,0.0
united sent a dm just now thanks i am incredibly happy the fast response i got via twitter than via customer care thank you,2.0
jetblue  flight 1562 is still waiting for bags most of us checked in 12 hours ago people are missing connections  please help,0.0
united false,0.0
united i have a voucher that expires next week can i get an extension on it before it expires,1.0
southwestair truly the best in customerservice  if something goes wrong no matter how big or small the issue was they fix it thank you,2.0
jetblue 6 hour delay supposed to land at 9pm now its 3am still not boarding epicfail,0.0
united which just speaks to basically the worst designed web system ever,0.0
united thanks for effing up our holidays  were missing a full day of skiing due to your baggage teams incompetence at flyyow,0.0
usairways we have seats  on phone iwas  told i was getting error msg due to paid 1st class upgrd told to check in after 12amsound right,0.0
united im on snowy roads to bwi i just called mileageplus amp told flight was cancelled flighted 1 12 hours ago i rcvd no notification pls help,0.0
usairways it says to call before connecting get song dance about weather weather bad 3 days called for 2 days before wasteoftime,0.0
americanair  keeping aa up in the air my crew chief cousin alex espinosa in dfw httptco0hxlnvzknp,1.0
americanair my flt is at 7a tom i have now recd notification that im going out from some other airport,0.0
"""jetblue 2littlebirds beautiful shot thanks for sharing using flyfi to post "" your welcome not on this flight it was a quickie",2.0
jetblue just had a horrible experience with check in agent at fort myers ill document and send details off to boston,0.0
usairways thank you i will be calling you cheapoairchat,2.0
united really fucked my day up hilo to lax 2hr30min delay because of software missed connection getting home 8hrs late flightr no upgrade nothin,0.0
americanair i have an issue that requires a bit more than a tweet to explain do y'all have an email,1.0
southwestair thats bull once you add a fare to the cart you should be locked in i made it all the way to paypal,0.0
usairways great operation you guys are running more mechanical issues and now taping piece of plane together lol httptcoi5v9wfbtue,1.0
southwestair  i get that weather delays are not in your hands but is there nothing else you can offer for the massive inconvenience,0.0
southwestair is my favorite airlines ive never had issues with them plus there crew is entertaining,2.0
usairways im glad too but i should not have to spend an hour to try and track down the basic information that you already have available,0.0
americanair thank you so much that helps a lot,2.0
jetblue no its weird i picked other cities just to test those workednot the one i want works on phone though so ill use that,1.0
"americanair 
not giving you a hard timejust looking for basic customer service after aa lost my bag eta on its return please",0.0
united in the process of purchasing ticket when prices changed unbelievable ripoffs pricediscrimination,0.0
usairways your customer service line keeps telling me call back late flightr and disconnects how can i talk to someone about my flight,0.0
southwestair  tried to dm you it wont let me as it says you are not following me,1.0
southwestair i have a question re your atl companion pass offer i know i need 3 revenue flight roundtrips whats a revenue flight thnx,1.0
southwestair  also gave up after 1 hr 32 minutes on hold maybe put a few more people on it,0.0
usairways will you be issuing a travel advisory for clt for thursday  a significant snow storm is in the way wednesday night,1.0
jetblue and stranded passengers arent being helped to get another flight,0.0
united i have never been more frustrated than my conversations with united who cant speak spanish to the courier company that has my bag,0.0
united heard about the vouchermiles credit for cancelled flighting my international flight yesterday but i didnt get an email,0.0
americanair is this how you want to treat your platinum and two gold flyers,0.0
americanair thats unacceptable,0.0
jetblue expanding  httptcokk6eixifp5  nantucket aviation,1.0
southwestair can you follow me so i can send you the info,1.0
united thanks for having changed me managed to arrive with only 8 hours of delay and exhausted,0.0
united that i would get on early enough to not have to green tag but no go if not for otis i would be still sitting at ord,0.0
americanair thanks bleh disconnected lets try this again,0.0
jetblue thanks,2.0
united flt 3444 delayed because of maintenance  thats fixed but cant board because flight crew didnt stay in boarding area fail,0.0
southwestair no had to rebook my flight myself and am about to board in bham,0.0
usairways acnewsguy can you give me a  for us air in philly to talk to a real person acarl4hotmailcom,0.0
usairways really,1.0
southwestair had a great flight to and from cabo last week with my family smoothflight frequentflyer,2.0
southwestair when does pv get approved i am ready to go,1.0
united more lies httptcobeqotlnugc,0.0
southwestair thank you i know yall cant control the weather i appreciate yall working to get my flight rebooked the last two days,2.0
jetblue definitely lots of announcements and the app is great,2.0
southwestair 2 hours on hold for customer service never us sw again,0.0
americanair your call center wont let me wait on hold which i would happily do am i seriously supposed to just keep calling not great,0.0
usairways this is no way to treat women  i want someone to contact me and explain how they will make this acceptable,0.0
southwestair been on hold over an hr to rebook a cancelled flighted flight do you have anyone working,0.0
united why did you load us in this flying sardine can if you knew the pilots were 2 hours late flight incompetent beyond belief,0.0
southwestair very frustrated with your customer serviceopen seats on earlier flight 154 to change what a rip off,0.0
americanair usairways yes obviously it just stinks that 4pm is the one option when she was supposed to fly at 7am yesterday,1.0
jetblue id go to portsmouth nh to take care of my friends son while she takes her daughter to boston for surgery  flyingitforward,1.0
southwestair happy to enter your sweepstakes again nutsaboutsouthwest,2.0
usairways i promise if i can help it i will nvr fly wu again even if i have 2 pay more  2 fly w sum1 else badcustomerservice,0.0
united my guessflight is going to be cancelled flightled because there are 16 empty seats and those who confirmed are not important frustrated,0.0
usairways hey i booked a flight isabelle gramp boston to lax and it said that it charged my credit card but the transaction didnt go,0.0
united 50 minute wait times to help with a cancelled flightled flight help a guy out,0.0
americanair on flight 1074 that has been delayed for hours over human errors like a food truck hitting the plane now the lines are frozen,0.0
southwestair you need to get your act together you new this morning at 830 our plane was malfunctioning yet ive been delayed 3 times ,0.0
united was trying to change a flight online but got an error can you help via dm,0.0
united online inchecking able in the netherlands ams,1.0
jetblue thank you just sent msg,2.0
united worst customer service experience ever 40 minutes to get the jetway to the plane at ewr tonight flight 354   disappointed,0.0
usairways tell them to get on that please,0.0
united there are exitrow window shades in approx 11 of the windows  of your rj145s lta frequent flyer httptcoaoeaeszdlx,0.0
americanair uwont allow me2make changes online force me2sit thru excess phone wait timesampstill insist charging crazy fees thats service,0.0
usairways can you please have your employee that has been called 5 times by the flight crew finish maintenance on us 734 so we can depart,0.0
americanair will do on another airline thats more accommodating of its customers unable to simply change passengers with notice is simply,0.0
southwestair can you link the article where it says the routes and what times the routes are likely to be like tuldal 100pm  7 none,1.0
americanair sucks teco teco reclameaqui tripadvisor httptcoaugjscmolu,0.0
usairways noservice good luck trying to reach a human  twice sat on hold for over 50 mins  neveragain,0.0
united it was delivered thank you for making sure it arrived at my doorstep,2.0
americanair my friend needs some help on her flt shes not on twiiter can i dm you her info,1.0
americanair please explain why it costs almost the same price of a full roundtrip fair to only change the departure time of a flight,0.0
southwestair yes hung up and called a different number,0.0
southwestair thanks for getting me back to nashville big thanks to the pilots on the 615 out of baltimore flying in snow landing on ice,2.0
usairways and the lies continue just waited another hr to get boarding passes for flight supposedly created today which is now cancelled flightled,0.0
americanair interested in possibly changing my flight to another dayneed to see if there are any fees but your number is busy,0.0
jetblue even 5 years after the earthquakehaiti still needs helps in rebuilding flyingitforward,1.0
united 25 hour delay misplaced bag poor communication and the worse unsympathetic confrontational gate agent not cool,0.0
americanair are pets allowed in first class,1.0
jetblue what gives delayed over 2 hours at mco to jfk every time,0.0
usairways loosing a lot of business by using barclays i cant believe that you cant apply for a card if you live in iowa,0.0
united you are the worst i will avoid you like the plague,0.0
united thanks got it straightend out last night,1.0
americanair finally about to take off thanks for the customer service by the g8 reps  c17  ctl any idea what caused the system failure,0.0
americanair done thank you so much,2.0
jetblue why do this to me sending n598jb to uvf today and its a weekday why not a weekend ,0.0
southwestair i continue to be amazed by the amazing customer service  thank you swa,2.0
virginamerica atlantic ploughs a lone furrow in the middleeast httptcofvudmh27pf thenationaluae,1.0
usairways link doesnt work and ive tried tracking my bag several times still doesnt clarify where it is,0.0
usairways providing poor customer service by responding to complaints with a copy and paste template flight unrelate flightd to complaint usairwaysfail,0.0
americanair we are off to kax premium  hoping this flight is better food tv now i know how to work it and service tnx,2.0
virginamerica are you ready lets say it together noooo turbulence today ,1.0
usairways what happens if it isnt located,0.0
jetblue jeffhofmann denisejtaylor laurieameacham good one and indeed its jetblues finest day in history,2.0
usairways fuk u us airways with yo shitty chicken salad sandwich that so overpriced and u fuking make me wait in a 6 hr layover fuk u and,0.0
americanair the motor that usually starts the engine is broke and cvgairport ground crew failed to do it on time per pilot maintenance,1.0
southwestair customer service at fll bwiand pit have been terribleno one knows where his bags arehis is on a job with no clothes amp gear,0.0
southwestair got help from a nice lady on the phone in georgia  thank you,2.0
americanair whos your pick for best picture i dont want to board your airline until i know,1.0
united i tried but no one was available in bogota and everyone was rude in houston i was stuck for 35 hours because of you guys,0.0
united that would have been nice earlier  today too late flight now i hope,0.0
united it was such a lovely part of this long day  attendants on ua5168 most ua795 were beyond exceptional today givethoseladiesraise,2.0
united yes bags came 1 hr after i arrived at baggage claim awful experience on the ground at bhm,0.0
usairways your customer service is atrocious,0.0
americanair theres a direct from miami w a seat but u rebooked niece tuesday cant get through on phones customerservicefail,0.0
southwestair flight to phl from fll cancelled flighted 221 no flight available until 224 done with sw,0.0
jetblue thanks so much,2.0
united flew from sdf to atl to tampa on delta left early arrived early crew helpful wifi worked,2.0
usairways no problem  things worked out at airport   thanks,2.0
usairways wife and i flew to italy recently bought tickets via finnair flights operated by usair didnt get dividend miles credited,0.0
americanair where are your ticket offices in boston impossible to book by phone or use voucher on website what a headache please help,0.0
united yes i want to complain your coworker was neither is there a customer service point airside,1.0
usairways no word on delay reasons lgb but twitter is aflame with flight tracking computer crash rumors true or not,0.0
southwestair thanks i get that it looks like all bwisjd services stops after aug 7 is that the case i cant find one date with flights,1.0
usairways americanair  is there anyone answering phones today listening to same damn messages for 110 minutes,0.0
southwestair delayed twice now cancelled flightedsent complaint email yet no response  need an explanation pls notsatisfied smh unhappy,0.0
americanair you called back just to put me on hold its midnight literally just want to know how im getting home and im getting no help,0.0
united no claim number havent been back to iad baggage since is there a phone i can call to speak to someone,0.0
americanair followed i tried to usairways record locator number gave me an error code,0.0
usairways yup 134 minutes was my limit of waiting on hold so thanks for nothing,0.0
united its not getting any better id suggest you get a senior manager to this gate  then retrain these gate people,0.0
americanair been a very long day in philly1213pm flt to ord cancelled flighted with no notice no message no email  not nice for we platinums,0.0
united ours in july you have zero excuses for this you have an outofdate system that causes problems like this,0.0
virginamerica love the 90s music blasting at gate in boston while waiting for flight to sanfrancisco only if i could get an iced coffee,2.0
jetblue no did not catch his name i am sure jason will know,1.0
southwestair 2 hrs to put a tag on my bag sayin it should go to greenville instead of raleigh are you kidding me,0.0
southwestair are passengers automatically rebooked on other flights if original is cancelled flighted for weather etc,1.0
southwestair might be the worst airline ever,0.0
united to speak to a real person to get this resolved politely and efficiently 22,0.0
southwestair dont worry you will ,1.0
united besides landing the plane overall customer service experience has been poor late flight and rude workers plus missing luggage,0.0
united flight 683 last night was bad4business will be a long time before i recommend united to anyone,0.0
united if an award is no longer showing available could it possible become available again,1.0
southwestair nice touch on the passbook integration,2.0
"thank you ""united truutall i can certainly take a look please follow and dm me your confirmation number for assistance jh""",2.0
virginamerica need to change reservation have virgin credit card do i need to modify on phone to waive change fee or can i do online,1.0
usairways thanks for nothing,0.0
southwestair once again on glassdoors best places to work snagging  15 overall notsurprising luvthem,1.0
united was that english ill dm though i dont think youll make a plane appear,0.0
united i guess thats not the busiest route so based on trafficfuel costs regional jet is the decision but still not great 4 travelers,0.0
"americanair there was no one from aa at the woase2015 event helsinkiairport
lots of info available of winterops",0.0
united unavailable leg that registered hours after being sold out only option to offer after 45min was 400ticket or travelocity 2of2,0.0
southwestair you do a great job of achieving that at most cities just not at bwi,0.0
usairways look delta has made the right call on cho please evaluate httptco3khgjofgpx,0.0
united right as we think we will take off we stop to get deiced why wasnt this done when the planes were sitting out all night,0.0
southwestair fortunemagazine congratulations,1.0
southwestair ive been on hold for 2 hours to reschedule my cancelled flightled flight for the morning what gives i need help now,0.0
jetblue something to think about when you are dealing with people  just wrong  no excuses figure it out amp expect the unexpected,0.0
"""jetblue our fleets on fleek httptco7xmav13g2w"" httptcoela7tntcir",1.0
usairways thanks so much,2.0
united yes to three different checkers along the walk to the plane overkill,0.0
virginamerica hey first time flyer next week  excited but im having a hard time getting my flights added to my elevate account help,0.0
americanair 140 characters arent enough to describe how inconsiderate your employees are,0.0
americanair she told us we had to drive back to drop it off so they could attempt to fix it really dont have time to do that terrible,0.0
southwestair may want to direct that to the people at furryfiesta tok,1.0
usairways no warm weather hubs means no mexico for us  and i cant go anywhere else since you lost my bags i hope you attempt to rectify,0.0
southwestair k thanks ,1.0
jetblue and the from wsj team to offer inflight access to journal   broadway world httptcoasyqe1tdjp,1.0
united 55hrs late flightr and you still cant figure it out random text updates embarrassing ua3728 httptcovftuyjh45x,0.0
united jt is the ord to phl flight at 915 pm cdt delayed dm im kinda hoping not to be stranded at ord either,1.0
southwestair yes please,2.0
united so much for being here to help very disappointed in your customer service,0.0
jetblue heard about the charge for 1st bag and tighter seats  no need to be a loyal jb customer anymore,0.0
americanair worst airline you cancelled flight flight dont let me know i wait on hold 30 mins told to enter callback for middle of the night,0.0
usairways nothing like back to back delayed flights let hope this one isnt 12 hours like the last time,0.0
jetblue hawaii get me somewhere warm amp i can find some good to do flyitforward,2.0
united flight cancelled flightled to bdl and stranded dullesairport waiting almost 2hrs at customer service shout out to diligent agents,0.0
americanair got back eventually was a rollercoaster once i got to the airport amp got to speak to someone things got fixed very quick,2.0
"jetblue loved the service from the staff at newark today 

good service goes along way

i appreciate your preciation  

nj tampa 

",2.0
southwestair experiencing the worst customer service ever currently waited for cs rep then put on hold but actually was hung up on,0.0
usairways nah its for my flight next week inside my chairman 7day window but you still havent released the last open first seat to me,0.0
united how are you going to rectify this please direct me to your complaints department stickingtodelta,0.0
usairways strikes againlost bags and two of them theworst,0.0
americanair  please call us back to rebook 7403607771 we need to get back to columbus please help,0.0
americanair so if your genuine give me your opinion  on what occurred last night 445 fly  from phl to mia no assistance at airport,0.0
jetblue just lost very loyal customers who use them 410 times a year,0.0
southwestair 10 revenue flights since the beginning of 2015,1.0
united why is it so impossible to actually get a passenger and their luggage to their final destination,0.0
united cross country flight sfogtbos no wifi not even a can of soda and this quality inflight entertainment sad httptcoxhlc30mtff,0.0
united if your policy changed you must advise at the time of purchase  same if you choose to vary it by airport  we want a full refund,0.0
americanair im frustrated by all of the usairways attitude toward execplat members thenewamerican,0.0
united its freezing on the gate bridgewaitingforbagsunitedewr,0.0
jetblue why close prechk at 8pm on a sunday at jfk  annoying,0.0
southwestair  traveling 2bwi nmaryland 2morrw any chance the flight being cancelled flightled to inclement weather any chance can get earlier flight,1.0
southwestair mcogtdca flight almost full of people screwed by the msydca cancelled flightation united and usairways didnt cancelled flight swamistake,0.0
united cant believe united cant find someone to just simply check a seat back for a missing passport loved united but debating choice,0.0
southwestair just did last night thanks for following up ,2.0
jetblue where is our luggage flight 424 has been waiting an hour for bags jetblue poorservice,0.0
southwestair thanks for taking care of me today  michele rocked the customer service gate 25 hou,2.0
virginamerica i was really looking forward to my flight can you let me know when it will be rescheduled diehardvirgin,0.0
americanair calling at 1am to tell me my flight has been rescheduled 12 hours late flightr than it was supposed be to seems like a bad solution,0.0
jetblue martysg spoke to corp customer support already  shame  probably a reasonable and cheaper resolution to be had  regards,0.0
united sister amp bil stuck in detroit desperately need to be in florida flying w usairways is there anything you can do,1.0
usairways on hold 2 hours 54 minutes whats going on,0.0
usairways on hold for an hourconnected to the wrong department by your automated systemtransferred and now another 45 min amp counting,0.0
southwestair when will you be accepting reservations past august 7,0.0
jetblue is i cant make changes on the website am i still charged 25 dollars for using phone,0.0
southwestair how long does it take for points from rr shopping to post to my account got email saying ive earned points but dont see em,0.0
united need to chat with an actual human asap,0.0
usairways no they wont because after 5 hours of holding i had to give up because i couldnt borrow the phone any longer 5 hours,0.0
united take note of this great example of jetblue actually making good for an extremely inconvenient situation httptcot3gnk2n7ld,2.0
united correct date is 21115,0.0
jetblue my flight 1318 is delayed and i am connecting from boston is it possible to switch me to flight 118 so i can make my connection,0.0
americanair the bags arent even loaded on the plane flight293,0.0
united apollochplayers we just want to go home tonight  why did you cancelled flight the last leg of our reserv wout our permission ph6rps,0.0
virginamerica only way to fly elevate gold,2.0
jetblue yeah i have im on it looking for specific dates  i will just keep checking daily for a fare drop,1.0
americanair always enjoy my time now on the plane to dfw,2.0
jetblue airport code test go slc  bos mco,1.0
usairways disappointed with your toll free number terrible customer service my flight has been cancelled flightled would like to get home,0.0
united worst service ever denied access to our flight and then moved flight 6 times how hard is it to schedule a gate delta next time,0.0
united does asap mean two hours worth of delay and a return to the terminal to count the luggage a third time gottogetbetter,0.0
united she  wont  be  at  my  wedding  this is an irreplaceable milestone theres no reflight booking problems how can we be repaid for this,0.0
usairways attempting ckin for flight on 219 all day site unable to retrieve details  called twice and disconnected,0.0
united silly im flying delta today your united club staff and attendants are surly and unhelpful and always seem bothered by pesky folk,0.0
united never had a flight delayed an hour due to an unbalanced load and more delays at flylaxairport great job idiots,0.0
usairways us airlines 699 la to rdu is holding onto baggages for an hour already and everyone is still waiting,0.0
united says we had a weather delay in yxe this morning the weather didnt affect any other airline ua6136 httptco4jdvk8tcqx,0.0
usairways ah and i was only given one shuttle voucher so if i do ever get back to the airport youll be getting the bill,1.0
united just sent thanks ,2.0
united i am so happy i found my phone because this is easily the worst system i have ever heard of,0.0
united cheertymedad gee thats like almost caring about ppl more than   think im more int in having a trusted adult w daughter ,1.0
usairways thanks to the friendly us airways staff that helped me get booked on various flights to get home today  almost there,2.0
united got rebooked on aa  one question though do you automatically refund the check baggage fees for flight that was cancelled flightled,0.0
united why would a person take hours and hours of wait time just to tell a lie,0.0
southwestair  we left ipad in a seat pocket  filed lost item report received it exactly 1 week late flightr  is that a record  unbelievable,2.0
usairways this is dating back to nov i have been sent back and forth between you and edreamsen its a disgrace,0.0
americanair yes it is in dulles and i need it delivered to the embassy suites in herndon va im still in chicago from the fiasco in lax,0.0
americanair improve envoys performance  5th trip through ord in 2015 ive been delayed for hours because of envoy  i could drive faster,0.0
united please help trace my luggage which was put through without a name tag on 11 february 2014 at albuquerque airport,0.0
southwestair i have never been mor e disappointed in a company charging 8 to use your wifi which only works for about 8 apps parhetic,0.0
jetblue i appreciate the quick response but how can no one go outside to check temp so we can leave in buf currentlysittingontarmac,0.0
virginamerica im pulling my hair out trying to book a flight with u your site doesnt work on iphone or ipaddont have a computer help,0.0
virginamerica would love to do more for virgin just like i do for gopro,2.0
usairways worst experience ever with you guys...see my blog tomorrow on my experience maybe you can help make it better,0.0
americanair would also like say kind move on adding the points ,2.0
jetblue thank you for help and quick response,2.0
americanair my flight got cancelled flightled from grk to dfw then to lex for tomorrow and i need it rebooked,1.0
usairways after pleading with car service to stay 3 hrs past pick up they left me and my family but its ok i have water and crackers,0.0
jetblue to dc this summer and help local youth get ready to return to school with math refresher courses flyitforward,1.0
usairways bad weather shouldnt mean bad service,0.0
southwestair winter weather for denver extended for tomorrow by chance even to late flightr in the day would be super helpful,1.0
southwestair my wife needs help she is stranded in chicago and cant get out until monday they wont find her bag because volume too high,0.0
usairways i'd suggest proper information dissemination to all staff on a more timely amp relevant schedule to prevent this in the future,1.0
jetblue vincenzolandino cbarrows you take to me places united simply cantlike nonstop to st lucia,2.0
jetblue so happy you can accommodate peanuttreenut allergies on flight 1st online cover from air provider,2.0
united 787 to begin newarklondon heathrow route on may 6 panynj boeingairplanes froschtravel httptcordj1mwflg1,1.0
usairways your team was just terrifyingly rude to a young mother amp her baby trying to check in to a flight from phx to jwa help her out,0.0
usairways tell reservations to rebook me from 5080 to 5129,1.0
jetblue still sitting in plane in newburg this is getting ridiculous no way to treat loyal customers,0.0
usairways then told to offload because the captain was over hours this has been a terrible experience,0.0
jetblue is there something going on with your alerts flights been delayed several times for my parents and im not receiving any alerts,0.0
americanair submitted a case to aa customer relations two weeks ago no word ever since whats the point of even having cr,0.0
americanair the best the agent could do is put me on a flight arriving tomorrow afternoon with a six hour layover,0.0
americanair  when do you anticipate decisions for cancelled flightlations at dfw tomorrow morning need to rearrange hotel reservations etc asap,0.0
united you phone customer service team is bad think it is time for me to consider switching airlines,0.0
americanair finally got a call from aa but it was an automated voice that hung up on me i called back amp it says itll be 2 more hours,0.0
jetblue lol at your estimated departure time plane hasnt even started boarding yet you cant even get your delays right,0.0
united i cant find any late flight evening flights are there other airports that would have an overnight flight,0.0
southwestair  thanks for cancelled flighting our flight to bos were stranded in den til wed night the 7 of us will never fly southwest again,0.0
usairways check in at st louis is so rude even the tsa is nicer than them,0.0
usairways never again worse experience in my life httptco3ddqq0gqni,0.0
united this has been the worst flight experience ive ever had thank you for ending my vacation on such a bad note,0.0
virginamerica i love the dancing little richard cool beans,2.0
usairways ill never fly you again due to the emotional amp financial stress you have caused me because of one of your staff members errors,0.0
southwestair  placed on hold for total of two hours today after flight was cancelled flightled online option not available what to do,0.0
united still missing my luggage was promised someone would call no call so far flight from shanghai to dc with connecting flight in ord,0.0
virginamerica have a great week ,2.0
united how can a plane that has been sitting in a hanger all day have numerous mechanical problems doesnt anyone actually do maintenance,0.0
southwestair insane traffic in la trying to call you all to re schedule flight but been on phone for 20 minutes and nothing,0.0
southwestair is hiring for their emerging leader development program last day to apply is today apply here httptcojlhm0x7ukb,1.0
usairways has the worst customer service and their flights are always delayed,0.0
"""jetblue our fleets on fleek httptcompi4yuo9jr"" oh word",1.0
united no thank you,1.0
nice rt virginamerica vibe with the moodlight from takeoff to touchdown moodlitmonday sciencebehindtheexperience httptcoy7o0unxtqp,1.0
americanair i have been on hold wcustomer service line for 68 minutes  this after i was on phone with an agent for 35 min bf call droped,0.0
jetblue can i switch my seat for my trip on sunday,1.0
united thanks  its very helpful to understand that the reduced price seats that are sold at checkin have priority over the certificates,2.0
americanair i was happy to purchase the upgrade if only it was avail on my next flight,2.0
southwestair great job looking forward to my next trip being able to use this new feature,2.0
americanair you keep returning my call and hanging up when i answer help reflight booking problems a flight,0.0
americanair this entire process took sooooo long that no decent seats are left  customerservice,0.0
